program,content,start,end,start_s,end_s,duration_s
PROG_2020_00824275,"kunnolla kampoihin erä Ettalle 25:19,","00:16:50,960","00:16:55,520",1010.96,1015.52,4.559999999999945
PROG_2020_00824275,"kolmannessa erässä
pienoinen notkahdus ja","00:16:56,520","00:16:59,280",1016.52,1019.28,2.759999999999991
PROG_2020_00824275,"hurrikaani käytti paikkansa.
Hurrikaani voitti","00:16:59,280","00:17:02,520",1019.28,1022.52,3.240000000000009
PROG_2020_00824275,"paluuottelun erin 3–1 ja pelin
pisterohmuna Niklas Seppänen,","00:17:02,520","00:17:07,560",1022.52,1027.56,5.039999999999964
PROG_2020_00824275,"joka on lähestymässä vaikeiden
kausien jälkeen huippuosaamistaan","00:17:07,560","00:17:12,840",1027.56,1032.84,5.279999999999973
PROG_2020_00824275,"tänään 24 pistettä tai koneella
yleispelaaja Seppäsellä on allaan","00:17:12,840","00:17:17,800",1032.84,1037.8,4.960000000000036
PROG_2020_00824275,"neljä arvokisat ja tähtäimessä
syksyn eihän pelit Tampereella.","00:17:17,800","00:17:21,160",1037.8,1041.16,3.3600000000001273
PROG_2020_00824275,"No totta kai se on iso tavoite että
en en oo hetkeen päässy maajoukkueen","00:17:22,200","00:17:26,200",1042.2,1046.2,4.0
PROG_2020_00824275,"mukana olevaa ja paljon vaikeita
loukkaantumisia nyt vihdoin","00:17:26,200","00:17:29,160",1046.2,1049.16,2.9600000000000364
PROG_2020_00824275,"ku pääsee pelaamaan terveenä niin,","00:17:29,160","00:17:31,000",1049.16,1051.0,1.8399999999999181
PROG_2020_00824275,"niin mikäs sen hienompaa kuin pelata
kotikisoissa että on se iso tavote.","00:17:31,000","00:17:34,840",1051.0,1054.84,3.839999999999918
PROG_2020_00824275,"Itellekin.
Tappiosta huolimatta että","00:17:34,840","00:17:37,000",1054.84,1057.0,2.160000000000082
PROG_2020_00824275,"nuorisokaarti ei kuvia kumarrellut
vasta 18-vuotias Aleksi","00:17:37,000","00:17:41,360",1057.0,1061.36,4.3599999999999
PROG_2020_00824275,"Muukkonen vakuutti jälleen 23
pistettä hakkurin tontilta.","00:17:41,360","00:17:46,160",1061.36,1066.16,4.800000000000182
PROG_2020_00824275,"Morjens vaan se ois pelata jo niissä
kotikisoissa, että sitä sataa kohti","00:17:46,160","00:17:50,680",1066.16,1070.68,4.519999999999982
PROG_2020_00824275,"tein töitä ja tota.  Jos ei siihen
ihan riitä niin sitten seuraaviin.","00:17:50,680","00:17:55,880",1070.68,1075.88,5.2000000000000455
PROG_2020_00824275,"Maajoukkuevalmentaja Kurttila
piti näkemästään ja annetut näytöt","00:17:55,880","00:18:00,280",1075.88,1080.28,4.399999999999864
PROG_2020_00824275,"viedään varmasti päävalmentaja
John Banksin pohdintaa.","00:18:00,280","00:18:03,440",1080.28,1083.44,3.160000000000082
PROG_2020_00824275,No Seppäsen nikke hyvä on ollut.,"00:18:04,920","00:18:07,080",1084.92,1087.08,2.1599999999998545
PROG_2020_00824275,"Ollut iso. Iso hammastissa
hurrikaanin pelaamissa oli oli","00:18:07,080","00:18:10,040",1087.08,1090.04,2.9600000000000364
PROG_2020_00824275,"tänään oli tänään kova pelaaja
ja nuori passari välimaan","00:18:10,040","00:18:14,360",1090.04,1094.36,4.319999999999936
PROG_2020_00824275,"hurrikaanin puolella ne oli kyllä
kiva nähdä kaverin ilmettä ja","00:18:14,360","00:18:16,840",1094.36,1096.84,2.480000000000018
PROG_2020_00824275,"miten aggressiivisesti rohkeasti
hän uskalsi pelata päivän.","00:18:16,840","00:18:19,440",1096.84,1099.44,2.6000000000001364
PROG_2020_00824275,Palautumaan palataan nyt.,"00:18:19,440","00:18:22,960",1099.44,1102.96,3.519999999999982
PROG_2020_00824275,"Salibandyliigassa espoolainen Oilers
murskasi Lahdessa LaSBin maalin","00:18:23,520","00:18:28,080",1103.52,1108.08,4.559999999999945
PROG_2020_00824275,"toisen erän lopussa Ilari talvitie
nosti vierasjoukkueen johtolukemiksi","00:18:28,080","00:18:31,920",1108.08,1111.92,3.8400000000001455
PROG_2020_00824275,"jo 6–1- Oilers jatkoi maalitehtailua
vielä päätöserässäkin ja Eino","00:18:31,920","00:18:37,200",1111.92,1117.2,5.279999999999973
PROG_2020_00824275,"pesu viimeisteli hattutempullaan
voittolukemat 11:een yhteen.","00:18:37,200","00:18:41,600",1117.2,1121.6,4.399999999999864
PROG_2020_00824275,"Oilers on sarjassa kolmantena jalas
jatkaa viidentenä. Juuti vai Juuti.","00:18:41,600","00:18:47,000",1121.6,1127.0,5.400000000000091
PROG_2020_00824275,"Ja vilkas urheilupäivä on
edessä myös huomenna kakkosen","00:18:48,080","00:18:51,200",1128.08,1131.2,3.1200000000001182
PROG_2020_00824275,"urheilu studio käynnistyy jo
11:n jälkeen ja Alpesermesin","00:18:51,200","00:18:55,080",1131.2,1135.08,3.8799999999998818
PROG_2020_00824275,huipulle kavutaan Tour de Skillä.,"00:18:55,080","00:18:56,920",1135.08,1136.92,1.8400000000001455
PROG_2020_00824275,"Ensimmäisen kerran klo 13:40,
nyt mukavaa loppuiltaa ja näkemiin.","00:18:56,920","00:19:03,280",1136.92,1143.28,6.3599999999999
PROG_2020_00823730,-urheilusta,"00:00:00,800","00:00:02,640",0.8,2.64,1.84
PROG_2020_00823730,"hyvää iltaa. Paikkaa Tokion
olympialaisiin tavoittelevat Suomen","00:00:12,120","00:00:15,600",12.12,15.6,3.4800000000000004
PROG_2020_00823730,"kärki painijat päättävät liki
vuoden kilpailutauon viikonloppuna.","00:00:15,600","00:00:19,680",15.6,19.68,4.08
PROG_2020_00823730,"Coronan aiheuttama tauko on ollut
urheilijoille hankala sillä se on
taas etumatkaa lajin suurmaille.","00:00:19,680","00:00:26,720",19.68,26.72,7.039999999999999
PROG_2020_00823730,"Kuortaneella heiteltiin ukkoja oikein
tosissaan kun kreikkalais-roomalaisen","00:00:29,160","00:00:33,000",29.16,33.0,3.84
PROG_2020_00823730,"painin kotimainen kärki kokoontui
kilpailun omaiselle harjoitusleirillä","00:00:33,000","00:00:37,520",33.0,37.52,4.520000000000003
PROG_2020_00823730,"koronaviruksen kannalta painiurheilun
yksi suurimmista riskilajeista eikä","00:00:37,520","00:00:41,720",37.52,41.72,4.199999999999996
PROG_2020_00823730,"oikeita kisoja ole juurikaan
järjestetty kilpailutaukoa
on tullut jo miltei vuosi.","00:00:41,720","00:00:47,640",41.72,47.64,5.920000000000002
PROG_2020_00823730,"No onhan se hyvä että meitä
on harjoituskavereita täällä","00:00:47,640","00:00:50,840",47.64,50.84,3.200000000000003
PROG_2020_00823730,"mut ehkä tämä Suomen ongelma
on siinä et meit on tämä on","00:00:50,840","00:00:54,000",50.84,54.0,3.1599999999999966
PROG_2020_00823730,"kuitenkin niin vähän että
sitten tota vaihtelua oikein","00:00:54,000","00:00:57,080",54.0,57.08,3.0799999999999983
PROG_2020_00823730,"tahdo tulla ja siinä varmasti
hävitään noille isommille maille.","00:00:57,080","00:01:01,080",57.08,61.08,4.0
PROG_2020_00823730,"Kenellä on siellä 20 jätkää
samankokoisia rivissäni täs.","00:01:01,080","00:01:05,760",61.08,65.76,4.680000000000007
PROG_2020_00823730,"Nyt on ollu niin monta kisaa pitänyt
tulla ja sit ne on taas peruttua,","00:01:05,760","00:01:09,120",65.76,69.12,3.3599999999999994
PROG_2020_00823730,"että tota tällä hetkellä mä
vaan yritän täällä joka päivä","00:01:09,120","00:01:12,080",69.12,72.08,2.9599999999999937
PROG_2020_00823730,"niin laadukkaasti kuvan pystyyn
ja yritän pysyä pysyä ja näin","00:01:12,080","00:01:15,000",72.08,75.0,2.9200000000000017
PROG_2020_00823730,"harjoitella mahdollisimman hyvin
ja katotaan sitten että milloin","00:01:15,000","00:01:18,000",75.0,78.0,3.0
PROG_2020_00823730,se pilli viheltää se oikeeskisoissa.,"00:01:18,000","00:01:19,720",78.0,79.72,1.7199999999999989
PROG_2020_00823730,"97-kiloisten olympiapaikkaa
tavoittelevien Kuosmasen ja","00:01:19,720","00:01:24,000",79.72,84.0,4.280000000000001
PROG_2020_00823730,"savolaisen pitkä kisatauko päättyy
tällä viikolla kun ohjelmassa on","00:01:24,000","00:01:27,440",84.0,87.44,3.4399999999999977
PROG_2020_00823730,"Sagrebin kovatasoinen näyttökilpailu
Kuosmanen ja savolainen","00:01:27,440","00:01:31,480",87.44,91.48,4.040000000000006
PROG_2020_00823730,"kisaavat keskenään paikasta
maaliskuun olympiakarsintoihin.","00:01:31,480","00:01:35,400",91.48,95.4,3.9200000000000017
PROG_2020_00823730,"Siitä tulee niin kova kovan luokan
kilpailu että varmasti noin 20","00:01:35,520","00:01:39,760",95.52000000000001,99.75999999999999,4.239999999999981
PROG_2020_00823730,"maata tulee osallistumaan sinne ja
todella kovilla joukkueilla kyllä","00:01:39,760","00:01:44,000",99.75999999999999,104.0,4.240000000000009
PROG_2020_00823730,"siellä tulee olemaan aika aika iso
painoarvo näissäkin valinnoissa.","00:01:44,000","00:01:48,480",104.0,108.47999999999999,4.47999999999999
PROG_2020_00823730,"Painissa ei ole monesta muusta
lajista poiketen maailman cupin","00:01:48,480","00:01:52,120",108.47999999999999,112.12,3.640000000000015
PROG_2020_00823730,"kiertueita painijat elävät
käytännössä arvokisoista,","00:01:52,120","00:01:55,080",112.12,115.08,2.9599999999999937
PROG_2020_00823730,"niiden jatkuva siirtäminen
ottaa jo päähän.","00:01:56,160","00:01:59,280",116.16,119.28,3.1200000000000045
PROG_2020_00823730,"Kyllä tää nyt alkaisi riittää.
Tämä ehkä vähän miettiä aina","00:01:59,280","00:02:04,720",119.28,124.72,5.439999999999998
PROG_2020_00823730,"minkä takia tännekin tullaan ku
ei mihinkään kisoihin päästä.","00:02:04,720","00:02:08,920",124.72,128.92,4.199999999999989
PROG_2020_00823730,"Ehkä se valo vielä tuolla
jossain kajastaa rokote","00:02:10,200","00:02:14,600",130.2,134.6,4.400000000000006
PROG_2020_00823730,tulee ja elämä muuttuu paremmaksi.,"00:02:14,600","00:02:18,600",134.6,138.6,4.0
PROG_2020_00823730,"Jääkiekon SM-liiga tiedotti tänään
21:stä uudesta ottelusiirrosta.","00:02:20,280","00:02:25,840",140.28,145.84,5.560000000000002
PROG_2020_00823730,"Seurannan rajoitusten takia tehdyistä
siirroista erikoisen tekee se,","00:02:25,840","00:02:29,040",145.84,149.04,3.1999999999999886
PROG_2020_00823730,"että keväälle siirrettiin
sellaisia otteluja joiden odotetaan
vetävän yleisöä lehtereille.","00:02:29,040","00:02:34,760",149.04,154.76,5.719999999999999
PROG_2020_00823730,"Vastaavasti osa kevään ottelusta
siirrettiin tammi-helmikuulle.","00:02:34,760","00:02:38,320",154.76,158.32,3.5600000000000023
PROG_2020_00823730,"Kaikkiaan liigassa on kauden aikana
siirretty jo lähes 200 ottelua.","00:02:38,320","00:02:42,760",158.32,162.76,4.439999999999998
PROG_2020_00823730,"Runkosarjan on määrä tällä
tietoa päättyä 13.4..-","00:02:42,760","00:02:47,240",162.76,167.24,4.480000000000018
PROG_2020_00823730,"no taustalla oli se,
että nyt kun nämä yleensä rajoitukset","00:02:48,480","00:02:51,240",168.48,171.24,2.7600000000000193
PROG_2020_00823730,"tulee jatkumaan meillä tässä nainen
siirrettiin sitten niin kutsuttuja","00:02:51,240","00:02:55,560",171.24,175.56,4.319999999999993
PROG_2020_00823730,"meidän Premium-pelejä vielä
tonne vähän pitemmälle keväälle,","00:02:55,560","00:02:59,040",175.56,179.04,3.4799999999999898
PROG_2020_00823730,"jos niihin saataisiin yleisöä
sitten paikalle mahdollisesti.","00:02:59,040","00:03:02,040",179.04,182.04,3.0
PROG_2020_00823730,"Jossa on katsottu,
että tehdäänpä pienemmillä vaurioilla","00:03:02,040","00:03:05,440",182.04,185.44,3.4000000000000057
PROG_2020_00823730,"sitten et jos meillä joku sitten
otetaan semmosia vähemmän yleisöä.","00:03:05,440","00:03:08,760",185.44,188.76,3.319999999999993
PROG_2020_00823730,"Pelejä sitten tähän tammikuulle.
Niitä parempia yleensä pelejä","00:03:08,760","00:03:12,600",188.76,192.6,3.8400000000000034
PROG_2020_00823730,"katotaan jos me saatais yleisöä
sitten maalis-huhtikuun jälkeen.","00:03:12,600","00:03:16,120",192.6,196.12,3.5200000000000102
PROG_2020_00823730,"Jääkiekon KHL:ssä jokerit jäi
nollille Automobilist Jekaterinburgia","00:03:17,200","00:03:21,560",197.2,201.56,4.360000000000014
PROG_2020_00823730,"vastaan. Sunnuntaina automobiilin
sitten voittanut jokerit kärsi","00:03:21,560","00:03:25,400",201.56,205.4,3.8400000000000034
PROG_2020_00823730,"tällä kertaa vieraskaukalossa
02 tappion Automobilist siirtyi","00:03:25,400","00:03:29,960",205.4,209.96,4.560000000000002
PROG_2020_00823730,"avauserässä johtaja johtoon Georgi
Belovin maalilla. Kolmannessa erässä","00:03:29,960","00:03:35,800",209.96,215.8,5.840000000000003
PROG_2020_00823730,"Pirholan laukoi ylivoimalla kohteen
ollaan pienestä kulmasta. Jokerit","00:03:35,800","00:03:40,560",215.8,220.56,4.759999999999991
PROG_2020_00823730,"on voittanut tammikuun viidestä
ottelustaan kaksi ja hävinnyt kolme.","00:03:40,560","00:03:45,800",220.56,225.8,5.240000000000009
PROG_2020_00823730,"Kansainvälisen jääkiekkoliiton
puheenjohtaja René Faselin ja","00:03:46,560","00:03:49,960",226.56,229.96,3.4000000000000057
PROG_2020_00823730,"Valko-Venäjän diktaattorin
Aleksander Lukashenkan halailukuvat","00:03:49,960","00:03:54,280",229.96,234.28,4.319999999999993
PROG_2020_00823730,"ovat herättäneet ihmetystä
Fasel matkusti Valko-Venäjälle","00:03:54,280","00:03:58,320",234.28,238.32,4.039999999999992
PROG_2020_00823730,"keskustelemaan jääkiekon
MM-kisojen järjestämisestä","00:03:58,320","00:04:01,680",238.32,241.68,3.3600000000000136
PROG_2020_00823730,"asia on kritisoitu laajasti
maan ihmisoikeusrikkomusten","00:04:01,680","00:04:03,960",241.68,243.96,2.280000000000001
PROG_2020_00823730,"vuoksi päätöstä MM-kisojen kohtalosta
odotetaan tammikuun aikana.","00:04:05,200","00:04:11,400",245.2,251.4,6.200000000000017
PROG_2020_00823730,"Huomenna TV2:n alkuillassa voi
seurata hiihdon Suomen cupia","00:04:12,480","00:04:16,080",252.48,256.08,3.5999999999999943
PROG_2020_00823730,"Vantaalta lähetys alkaa klo 18
urheiluruutu vielä vajaan tunnin","00:04:16,080","00:04:20,760",256.08,260.76,4.680000000000007
PROG_2020_00823730,"kuluttua tällä samalla kanavalla.
Nyt mukavaa loppuiltaa ja näkemään.","00:04:20,760","00:04:26,200",260.76,266.2,5.439999999999998
PROG_2020_00824117,"Urheilusta hyvä ilta tässä
perjantain lähetyksemme aiheita.","00:00:12,320","00:00:15,720",12.32,15.72,3.4000000000000004
PROG_2020_00824117,"Vuorela ja matintalon päivän
suomalaisnimet Tour de Skillä","00:00:15,720","00:00:19,440",15.72,19.44,3.7200000000000006
PROG_2020_00824117,"ampumahiihdossa norjalaisjuhlat
suomalaiset jäivät kauas","00:00:20,640","00:00:23,880",20.64,23.88,3.2399999999999984
PROG_2020_00824117,"kärjestä Oberhofissa
SM-liigassa seitsemän ottelun","00:00:23,880","00:00:28,000",23.88,28.0,4.120000000000001
PROG_2020_00824117,"kierros kärkikamppailussa
vastakkain lukko ja kärpät.","00:00:28,000","00:00:33,080",28.0,33.08,5.079999999999998
PROG_2020_00824117,"Johanna matintalo ja Markus
Vuorela hiihtivät uransa parhaat","00:00:33,080","00:00:37,920",33.08,37.92,4.840000000000003
PROG_2020_00824117,"sijoitukset maailman cupissa
Deskiin yhteislähtökilpailussa","00:00:37,920","00:00:41,280",37.92,41.28,3.3599999999999994
PROG_2020_00824117,"Italiassa Suomen joukkueen
eiliset korona epäily","00:00:41,280","00:00:44,160",41.28,44.16,2.8799999999999955
PROG_2020_00824117,osoittautuivat lopulta aiheettomiksi.,"00:00:44,160","00:00:48,320",44.16,48.32,4.160000000000004
PROG_2020_00824117,"Eilen Tour de Skillä kerrotut
Suomen kahden joukkueen jäsenen","00:00:48,840","00:00:51,960",48.84,51.96,3.1199999999999974
PROG_2020_00824117,"positiiviset pornon testitulokset
ovat tarkistustutkimuksissa","00:00:51,960","00:00:54,720",51.96,54.72,2.759999999999998
PROG_2020_00824117,osoittautuneet negatiivisiksi testi,"00:00:55,720","00:00:59,080",55.72,59.08,3.3599999999999994
PROG_2020_00824117,"tehtiin nopeammalla
hand-geenitestimenetelmällä,","00:00:59,080","00:01:00,760",59.08,60.76,1.6799999999999997
PROG_2020_00824117,"joiden tulokset valmistuvat
jopa puolessa tunnissa.","00:01:01,880","00:01:05,040",61.88,65.04,3.1600000000000037
PROG_2020_00824117,"Antigeenitestit on aika hyviä
oireilisilla potilailla,","00:01:05,040","00:01:08,680",65.04,68.68,3.6400000000000006
PROG_2020_00824117,"mutta ei välttämättä niin kovin hyviä
sitten oireettomien testauksesta.","00:01:08,680","00:01:14,080",68.68,74.08,5.3999999999999915
PROG_2020_00824117,"Tarkempien PCR-testien tulokset
olivat kuitenkin negatiivisia,","00:01:14,080","00:01:18,040",74.08,78.03999999999999,3.9599999999999937
PROG_2020_00824117,"joten Suomen joukkueessa
ei ole koronaa.","00:01:18,040","00:01:20,840",78.03999999999999,80.84,2.8000000000000114
PROG_2020_00824117,"Jenny antaa antaa niitä vääriä
positiivisia ja ehkä joka viides","00:01:20,840","00:01:25,520",80.84,85.52,4.679999999999993
PROG_2020_00824117,"joka kuudes Positiivinen testitulos
on on ns. väärä positiivinen.","00:01:25,520","00:01:30,160",85.52,90.16,4.640000000000001
PROG_2020_00824117,"Ja sitten päivän kilpailuun. Naisten
10 km:n yhteislähtökilpailussa Krista","00:01:30,160","00:01:34,960",90.16,94.96000000000001,4.800000000000011
PROG_2020_00824117,"Pärmäkoski ja Johanna matintalo
olivat hyvin mukana kärkijoukossa.","00:01:34,960","00:01:38,000",94.96000000000001,98.0,3.039999999999992
PROG_2020_00824117,"9 km:n kohdalla matintalo oli
iskuetäisyydellä viidentenä.","00:01:39,360","00:01:44,200",99.36,104.2,4.840000000000003
PROG_2020_00824117,"Venäjän Natalia Neprjajeva repäisi
kuitenkin lopussa hurjan kirin","00:01:44,200","00:01:48,960",104.2,108.96000000000001,4.760000000000005
PROG_2020_00824117,"ja otti kiertueen ensimmäisen
osakilpailuvoittonsa matintalo oli","00:01:48,960","00:01:52,960",108.96000000000001,112.96000000000001,4.0
PROG_2020_00824117,"viides jääden kärjestä 7,2 sekuntia.","00:01:52,960","00:01:56,440",112.96000000000001,116.44,3.4799999999999898
PROG_2020_00824117,"Ainakin sen ainakin.
Tärkeätä on näitä.","00:01:56,440","00:01:59,280",116.44,119.28,2.8400000000000034
PROG_2020_00824117,"Tämä on tohon kilpailuja ja
nimenomaan niinku tämmösiä.","00:01:59,280","00:02:02,840",119.28,122.84,3.5600000000000023
PROG_2020_00824117,"Yhteislähtö tyyppisiä
kisoja missä hiihdetään","00:02:02,840","00:02:04,600",122.84,124.6,1.759999999999991
PROG_2020_00824117,ryhmässä ja joutuu hakemaan paikkaa.,"00:02:04,600","00:02:06,800",124.6,126.8,2.200000000000003
PROG_2020_00824117,"Ja miesten 15 km:n
yhteislähtökilpailussa suomalaisvärit","00:02:06,800","00:02:11,560",126.8,131.56,4.760000000000005
PROG_2020_00824117,"vilkkuivat kympin kohdalla
varsin hienossa paikassa kuka.","00:02:11,560","00:02:15,720",131.56,135.72,4.159999999999997
PROG_2020_00824117,"Olisi uskonut tätä että
10 km:n väliajoissa","00:02:15,720","00:02:19,720",135.72,139.72,4.0
PROG_2020_00824117,Markus Vuorela on kärkipaikalla.,"00:02:19,720","00:02:21,760",139.72,141.76,2.039999999999992
PROG_2020_00824117,"Vuorela ei kuitenkaan pysynyt
huippuvauhdissa ihan loppuun asti ja","00:02:23,720","00:02:26,480",143.72,146.48,2.759999999999991
PROG_2020_00824117,"hän oli 16., se on kuitenkin Vuorelan
uran paras maailmancup-sijoitus.","00:02:26,480","00:02:32,240",146.48,152.24,5.760000000000019
PROG_2020_00824117,"Ennen starttia oli kyllä
semmonen olo että huonosta","00:02:32,240","00:02:34,880",152.24,154.88,2.6399999999999864
PROG_2020_00824117,"tuuria alkaa olla jo takana ja
todella huonon jalkaa liian.","00:02:34,880","00:02:38,120",154.88,158.12,3.240000000000009
PROG_2020_00824117,Ei kyllä ois osannu yhtään ennakoida.,"00:02:38,120","00:02:40,360",158.12,160.36,2.240000000000009
PROG_2020_00824117,"Ennen lähtöä että tulee
uran paras hiihto tänään.","00:02:40,360","00:02:43,800",160.36,163.8,3.4399999999999977
PROG_2020_00824117,"Kilpailun voitti kiertuetta
johtava Venäjän Aleksander","00:02:43,800","00:02:47,040",163.8,167.04,3.2399999999999807
PROG_2020_00824117,possunov kiertue jatkuu huomenna.,"00:02:47,040","00:02:51,040",167.04,171.04,4.0
PROG_2020_00824117,"Suomalaiset jäivät kauas kärjestä
ampumahiihdon maailman cupin","00:02:52,320","00:02:55,240",172.32,175.24,2.920000000000016
PROG_2020_00824117,pikakilpailussa Saksan Oberhofissa.,"00:02:55,240","00:02:57,760",175.24,177.76,2.519999999999982
PROG_2020_00824117,"Päivän paras suomalaissuoritus
oli Tero Seppälän 46.","00:02:57,760","00:03:02,080",177.76,182.08,4.320000000000022
PROG_2020_00824117,"sija kolme sakkoa ampunut
Seppälä jäi kisan voittaneesta.","00:03:02,080","00:03:05,640",182.08,185.64,3.559999999999974
PROG_2020_00824117,"Johannes Tingesbööstä reilut
kaksi minuuttia Tarjei b, jos","00:03:05,640","00:03:09,480",185.64,189.48,3.8400000000000034
PROG_2020_00824117,"tuurilla Holmlääkäreitä täydensivät
Norjan kolmoisvoiton. Tirileglow","00:03:09,480","00:03:13,320",189.48,193.32,3.8400000000000034
PROG_2020_00824117,"voitti ylivoimaisesti
naisten kisan ennen Ruotsin","00:03:14,800","00:03:17,760",194.8,197.76,2.9599999999999795
PROG_2020_00824117,"Hanna Öberga ja Itävallan
Liisa-eräisessä Hauseria Marie","00:03:17,760","00:03:21,120",197.76,201.12,3.3600000000000136
PROG_2020_00824117,Ederan kuin neljä sakkoa ja oli 55.,"00:03:21,120","00:03:24,120",201.12,204.12,3.0
PROG_2020_00824117,"No kyllähän kyllä antaa tietysti
koville ottaa, että nyt on on tullut","00:03:24,120","00:03:29,160",204.12,209.16,5.039999999999992
PROG_2020_00824117,"paljon näitä epäonnistuneita varattu
pikakisoja ja ehottomasti on on","00:03:29,160","00:03:33,600",209.16,213.6,4.439999999999998
PROG_2020_00824117,"liikaa liikaa ohilaukauksia sen nyt
sä nyt ymmärtää kaikki mutta takaa.","00:03:33,600","00:03:37,880",213.6,217.88,4.280000000000001
PROG_2020_00824117,"Pupun kyllä tapahtuvan hautajaisissa
omaan että miten rauhassa.","00:03:37,880","00:03:42,960",217.88,222.96,5.0800000000000125
PROG_2020_00824117,"Tekemistä niin ku muutettuaan sillä
tavalla laittaa, että harjoituksissa","00:03:42,960","00:03:46,520",222.96,226.52,3.5600000000000023
PROG_2020_00824117,"kuitenkin ammunta sujuu että
sinällään merkitys sanomaan että","00:03:46,520","00:03:50,480",226.52,230.48,3.9599999999999795
PROG_2020_00824117,"siinä mitään isompaa ongelmaa voisi
odottaa että se muuttuu jonkun","00:03:50,480","00:03:54,800",230.48,234.8,4.320000000000022
PROG_2020_00824117,"verran se tekninen suorittaminen
siihen kisatilanteeseen.","00:03:54,800","00:03:59,840",234.8,239.84,5.039999999999992
PROG_2020_00824117,"Jääkiekon SM-liigan kärkijoukkue
Rauman lukko on pelannut","00:04:01,440","00:04:04,400",241.44,244.4,2.960000000000008
PROG_2020_00824117,koko kauden odotetun vahvasti liigan,"00:04:04,400","00:04:07,000",244.4,247.0,2.5999999999999943
PROG_2020_00824117,"mestarisuosikkeihin lukeutuva
raumalaisten ryhmä pelasi tänään","00:04:07,000","00:04:10,440",247.0,250.44,3.4399999999999977
PROG_2020_00824117,"vuoden ensimmäisen ottelunsa
sarjaviitosta kärppiä vastaan.","00:04:10,440","00:04:15,720",250.44,255.72,5.280000000000001
PROG_2020_00824117,"Rauman lukko on vastannut liigakauden
aikana täysin niihin odotuksiin","00:04:15,720","00:04:19,440",255.72,259.44,3.719999999999999
PROG_2020_00824117,"mitä sille ennen kautta asetettiin
lukon iskukyky on tiedossa kova","00:04:19,440","00:04:24,440",259.44,264.44,5.0
PROG_2020_00824117,"luistelutempo joukkue on myös
puolustanut erinomaisesti vähiten","00:04:24,440","00:04:28,560",264.44,268.56,4.1200000000000045
PROG_2020_00824117,"päästettyjä maaleja sekä lukko on
myös liigan paras alivoimajoukkue.","00:04:28,560","00:04:33,600",268.56,273.6,5.0400000000000205
PROG_2020_00824117,"Lukon valmennus sekä urheilutoimen
johto on laittanut Raumalla","00:04:33,600","00:04:36,800",273.6,276.8,3.1999999999999886
PROG_2020_00824117,"kokonaisuuden kuntoon.
Ruotsalaispuolustajia Robin Press oli","00:04:36,800","00:04:41,760",276.8,281.76,4.9599999999999795
PROG_2020_00824117,"jo viime kaudella lukon ydinpelaajia
ja mies vastaa edelleen huutoon.","00:04:41,760","00:04:47,080",281.76,287.08,5.319999999999993
PROG_2020_00824117,"Pressin terävä ranne viivalta
johdattaa lukon äijänsuolla","00:04:47,080","00:04:49,920",287.08,289.92,2.840000000000032
PROG_2020_00824117,"johtoon Robin press kuuluu
eittämättä kategoriaan","00:04:49,920","00:04:53,360",289.92,293.36,3.4399999999999977
PROG_2020_00824117,lukon erinomaiset pelaajahankinnat.,"00:04:53,360","00:04:56,320",293.36,296.32,2.9599999999999795
PROG_2020_00824117,"Lukko lisää toisessa erässä
kierroksia ja painetta","00:04:56,320","00:04:59,520",296.32,299.52,3.1999999999999886
PROG_2020_00824117,"hyökkäyspäähän tilanteitakin syntyy,
mutta ei täysosumaa kärppäkapteeni","00:04:59,520","00:05:04,720",299.52,304.72,5.2000000000000455
PROG_2020_00824117,"Mika Pyörälä uurastaa
tapansa mukaan ylivoimalla,","00:05:04,720","00:05:07,600",304.72,307.6,2.8799999999999955
PROG_2020_00824117,"mutta kärpät hukkaa eräässä
neljä minuuttia ylivoima-aikaa.","00:05:07,600","00:05:11,880",307.6,311.88,4.279999999999973
PROG_2020_00824117,"Lukossa on tapahtunut muutoksia
nuorten MM kisoissa loistanut Ville","00:05:11,880","00:05:16,240",311.88,316.24,4.360000000000014
PROG_2020_00824117,"Heinolla lähti hakemaan roolia
Winnipegin Anna oli joukkueista","00:05:16,240","00:05:19,960",316.24,319.96,3.7199999999999704
PROG_2020_00824117,"mutta Aleksi Saarela sen sijaan
jatkaa mestaruusjahtia lukossa","00:05:19,960","00:05:24,920",319.96,324.92,4.960000000000036
PROG_2020_00824117,"lukon kapteeni Heikki Liedes näyttää
kolmannessa erässä, että aina","00:05:24,920","00:05:28,320",324.92,328.32,3.3999999999999773
PROG_2020_00824117,"kannattaa yrittää vanhanaikaista
kapteenin onnistuminen on lähellä","00:05:28,320","00:05:32,200",328.32,332.2,3.8799999999999955
PROG_2020_00824117,"mutta Patrick Ribarin hanskakäsi
pelastaa kärpät takaiskulta.","00:05:32,200","00:05:36,920",332.2,336.92,4.720000000000027
PROG_2020_00824117,"Daniel udet kokeilee hänkin
ribarin torjuntavirettä
huonolla menestyksellä.","00:05:37,200","00:05:44,080",337.2,344.08,6.8799999999999955
PROG_2020_00824117,"Lukko sinetöi voiton lopulta 3–0
kun Eetu Koivistoinen ja uudet","00:05:44,080","00:05:47,920",344.08,347.92,3.840000000000032
PROG_2020_00824117,"iskevä tyhjiin näin raumalaiset
edelleen SM-liigan piikkipaikalla.","00:05:47,920","00:05:53,880",347.92,353.88,5.9599999999999795
